issue_id	path	collections	ext	name	series_name	volume	year	issue_no	confidence
2363	/Volumes/Backup Plus/Comics/New 52/Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)/Variant Covers/Convergence - Superboy and the Legion of Super-Heroes 002 (2015) (Kidd variant) (MaidOfMight-Novus-HD).cbz	['Variant Covers', 'Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)', 'New 52']	cbz	Convergence - Superboy and the Legion of Super - Heroes 002	Convergence - Superboy and the Legion of Super - Heroes	-1	2015	2	0	75
2364	/Volumes/Backup Plus/Comics/New 52/Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)/Variant Covers/Convergence - Batman - Shadow of the Bat 02 (of 02) (2015) (digital) (Kidd variant) (MaidOfMight-Novus-HD).cbz	['Variant Covers', 'Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)', 'New 52']	cbz	Convergence - Batman - Shadow of the Bat 02 (of 02)	Convergence - Batman - Shadow of the Bat	-1	2015	2	0	100
2365	/Volumes/Backup Plus/Comics/New 52/Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)/Variant Covers/Convergence - Harley Quinn 02 (of 02) (2015) (digital) (Kidd variant) (MaidOfMight-Novus-HD).cbz	['Variant Covers', 'Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)', 'New 52']	cbz	Convergence - Harley Quinn 02 (of 02)	Convergence - Harley Quinn	-1	2015	2	0	100
2366	/Volumes/Backup Plus/Comics/New 52/Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)/Variant Covers/Convergence - The New Teen Titans 002 (2015) (Kidd variant) (MaidOfMight-Novus-HD).cbz	['Variant Covers', 'Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)', 'New 52']	cbz	Convergence - The New Teen Titans 002	Convergence - The New Teen Titans	-1	2015	2	0	75
2367	/Volumes/Backup Plus/Comics/New 52/Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)/Variant Covers/Convergence - Superman - Man of Steel 02 (of 02) (2015) (digital) (Kidd variant) (MaidOfMight-Novus-HD).cbz	['Variant Covers', 'Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)', 'New 52']	cbz	Convergence - Superman - Man of Steel 02 (of 02)	Convergence - Superman - Man of Steel	-1	2015	2	0	100
2368	/Volumes/Backup Plus/Comics/New 52/Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)/Variant Covers/Convergence - Wonder Woman 002 (2015) (Kidd variant) (MaidOfMight-Novus-HD).cbz	['Variant Covers', 'Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)', 'New 52']	cbz	Convergence - Wonder Woman 002	Convergence - Wonder Woman	-1	2015	2	0	75
2369	/Volumes/Backup Plus/Comics/New 52/Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)/Variant Covers/Convergence - Action Comics 002 (2015) (Kidd Variant ONLY) (MaidOfMight-Novus-HD).cbz	['Variant Covers', 'Convergence (000-008+)(2015)(digital)(Empire+Minutemen-Mollylvr)', 'New 52']	cbz	Convergence - Action Comics 002	Convergence - Action Comics	-1	2015	2	0	75
2370	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 003 (2015) (Digital-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 003	Cyborg	-1	2015	3	0	75
2371	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 012 (2016) (Digital) (Zone-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 012	Cyborg	-1	2016	12	0	75
2372	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 005 (2016) (Digital-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 005	Cyborg	-1	2016	5	0	75
2373	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 002 (2015) (Digital-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 002	Cyborg	-1	2015	2	0	75
2374	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 006 (2016) (Digital-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 006	Cyborg	-1	2016	6	0	75
2375	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 010 (2016) (2 covers) (Digital) (Zone-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 010	Cyborg	-1	2016	10	0	75
2376	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 007 (2016) (2 covers) (Digital) (Zone-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 007	Cyborg	-1	2016	7	0	75
2377	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 011 (2016) (Digital) (Zone-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 011	Cyborg	-1	2016	11	0	75
2378	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 004 (2015) (Digital-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 004	Cyborg	-1	2015	4	0	75
2379	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 009 (2016) (Digital) (Zone-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 009	Cyborg	-1	2016	9	0	75
2380	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 001 (2015) (Digital) (ThatGuy-Empire).cbz	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbz	Cyborg 001	Cyborg	-1	2015	1	0	75
2381	/Volumes/Backup Plus/Comics/New 52/Cyborg (001-012)(2015-2016)(digital-Empire)/Cyborg 008 (2016) (2 covers) (Digital) (Zone-Empire).cbr	['Cyborg (001-012)(2015-2016)(digital-Empire)', 'New 52']	cbr	Cyborg 008	Cyborg	-1	2016	8	0	75
2382	/Volumes/Backup Plus/Comics/New 52/Damian - Son of Batman (001-004)(2013-2014)(digital)(Nahga-Empire)/Damian - Son of Batman 04 (of 04) (2014) (Digital) (Nahga-Empire).cbr	['Damian - Son of Batman (001-004)(2013-2014)(digital)(Nahga-Empire)', 'New 52']	cbr	Damian - Son of Batman 04 (of 04)	Damian - Son of Batman	-1	2014	4	0	100
2383	/Volumes/Backup Plus/Comics/New 52/Damian - Son of Batman (001-004)(2013-2014)(digital)(Nahga-Empire)/Damian - Son of Batman 01 (of 04) (2013) (Digital) (Nahga-Empire).cbr	['Damian - Son of Batman (001-004)(2013-2014)(digital)(Nahga-Empire)', 'New 52']	cbr	Damian - Son of Batman 01 (of 04)	Damian - Son of Batman	-1	2013	1	0	100
2384	/Volumes/Backup Plus/Comics/New 52/Damian - Son of Batman (001-004)(2013-2014)(digital)(Nahga-Empire)/Damian - Son of Batman 02 (of 04) (2014) (Digital) (Nahga-Empire).cbr	['Damian - Son of Batman (001-004)(2013-2014)(digital)(Nahga-Empire)', 'New 52']	cbr	Damian - Son of Batman 02 (of 04)	Damian - Son of Batman	-1	2014	2	0	100
2385	/Volumes/Backup Plus/Comics/New 52/Damian - Son of Batman (001-004)(2013-2014)(digital)(Nahga-Empire)/Damian - Son of Batman 03 (of 04) (2014) (Digital) (Nahga-Empire).cbr	['Damian - Son of Batman (001-004)(2013-2014)(digital)(Nahga-Empire)', 'New 52']	cbr	Damian - Son of Batman 03 (of 04)	Damian - Son of Batman	-1	2014	3	0	100
2386	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Superman-Wonder Woman (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Superman - Wonder Woman	DC Sneak Peek - Superman - Wonder Woman	-1	2015	1	0	0
2387	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Midnighter (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Midnighter	DC Sneak Peek - Midnighter	-1	2015	1	0	0
2388	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Superman (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Superman	DC Sneak Peek - Superman	-1	2015	1	0	0
2389	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Lobo (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Lobo	DC Sneak Peek - Lobo	-1	2015	1	0	0
2390	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Constantine - The Hellblazer (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Constantine - The Hellblazer	DC Sneak Peek - Constantine - The Hellblazer	-1	2015	1	0	0
2391	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Gotham By Midnight (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Gotham By Midnight	DC Sneak Peek - Gotham By Midnight	-1	2015	1	0	0
2392	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Detective Comics (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Detective Comics	DC Sneak Peek - Detective Comics	-1	2015	1	0	0
2393	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Justice League (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Justice League	DC Sneak Peek - Justice League	-1	2015	1	0	0
2394	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Bizarro (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Bizarro	DC Sneak Peek - Bizarro	-1	2015	1	0	0
2395	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Starfire (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Starfire	DC Sneak Peek - Starfire	-1	2015	1	0	0
2396	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Justice League United (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Justice League United	DC Sneak Peek - Justice League United	-1	2015	1	0	0
2397	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Earth 2 - Society (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Earth 2 - Society	DC Sneak Peek - Earth	-1	2015	2	0	75
2398	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Justice League 3001 (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Justice League 3001	DC Sneak Peek - Justice League	-1	2015	3001	0	75
2399	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Aquaman (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Aquaman	DC Sneak Peek - Aquaman	-1	2015	1	0	0
2400	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Cyborg (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Cyborg	DC Sneak Peek - Cyborg	-1	2015	1	0	0
2401	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Grayson (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Grayson	DC Sneak Peek - Grayson	-1	2015	1	0	0
2402	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Gotham Academy (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Gotham Academy	DC Sneak Peek - Gotham Academy	-1	2015	1	0	0
2403	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Secret Six (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Secret Six	DC Sneak Peek - Secret Six	-1	2015	1	0	0
2404	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Teen Titans (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Teen Titans	DC Sneak Peek - Teen Titans	-1	2015	1	0	0
2405	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Red Hood-Arsenal (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Red Hood - Arsenal	DC Sneak Peek - Red Hood - Arsenal	-1	2015	1	0	0
2406	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Green Lantern (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Green Lantern	DC Sneak Peek - Green Lantern	-1	2015	1	0	0
2407	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Bat-Mite (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Bat - Mite	DC Sneak Peek - Bat - Mite	-1	2015	1	0	0
2408	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Section Eight (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Section Eight	DC Sneak Peek - Section Eight	-1	2015	1	0	0
2409	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Black Canary (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Black Canary	DC Sneak Peek - Black Canary	-1	2015	1	0	0
2410	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Batman-Superman (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Batman - Superman	DC Sneak Peek - Batman - Superman	-1	2015	1	0	0
2411	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Green Lantern - Lost Army (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Green Lantern - Lost Army	DC Sneak Peek - Green Lantern - Lost Army	-1	2015	1	0	0
2412	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Martian Manhunter (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Martian Manhunter	DC Sneak Peek - Martian Manhunter	-1	2015	1	0	0
2413	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - We Are...Robin (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - We Are...Robin	DC Sneak Peek - We Are...Robin	-1	2015	1	0	0
2414	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Prez (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Prez	DC Sneak Peek - Prez	-1	2015	1	0	0
2415	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - New Suicide Squad (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - New Suicide Squad	DC Sneak Peek - New Suicide Squad	-1	2015	1	0	0
2416	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Deathstroke (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Deathstroke	DC Sneak Peek - Deathstroke	-1	2015	1	0	0
2417	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Doomed (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Doomed	DC Sneak Peek - Doomed	-1	2015	1	0	0
2418	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Dr. Fate (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Dr. Fate	DC Sneak Peek - Dr. Fate	-1	2015	1	0	0
2419	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Sinestro (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Sinestro	DC Sneak Peek - Sinestro	-1	2015	1	0	0
2420	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Action Comics (2015) (DIgital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Action Comics	DC Sneak Peek - Action Comics	-1	2015	1	0	0
2421	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - The Flash (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - The Flash	DC Sneak Peek - The Flash	-1	2015	1	0	0
2422	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Batman (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Batman	DC Sneak Peek - Batman	-1	2015	1	0	0
2423	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - The Omega Men (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - The Omega Men	DC Sneak Peek - The Omega Men	-1	2015	1	0	0
2424	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Green Arrow (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Green Arrow	DC Sneak Peek - Green Arrow	-1	2015	1	0	0
2425	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Catwoman (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Catwoman	DC Sneak Peek - Catwoman	-1	2015	1	0	0
2426	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Harley Quinn (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Harley Quinn	DC Sneak Peek - Harley Quinn	-1	2015	1	0	0
2427	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Robin - Son of Batman (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Robin - Son of Batman	DC Sneak Peek - Robin - Son of Batman	-1	2015	1	0	0
2428	/Volumes/Backup Plus/Comics/New 52/DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)/DC Sneak Peek - Batgirl (2015) (Digital) (ThatGuy-Empire).cbz	['DC Sneak Peek (2015) (Digital) (ThatGuy-Empire)', 'New 52']	cbz	DC Sneak Peek - Batgirl	DC Sneak Peek - Batgirl	-1	2015	1	0	0
2429	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 019 (2013) (digital-Empire).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 019	DC Universe Presents	-1	2013	19	0	75
2430	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 011 (2012) (Digital-Empire).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 011	DC Universe Presents	-1	2012	11	0	75
2431	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 002 (2012) (Digital) (Zone-Empire).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 002	DC Universe Presents	-1	2012	2	0	75
2432	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 004 (2012) (Digital) (Zone-Empire).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 004	DC Universe Presents	-1	2012	4	0	75
2433	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 000 (2012) (Digital) (AnHeroGold-Empire).cbz	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbz	DC Universe Presents 000	DC Universe Presents	-1	2012	0	0	75
2434	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 010 (2012) (Digital-Empire).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 010	DC Universe Presents	-1	2012	10	0	75
2435	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 015 (2013) (digital-TheGroup).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 015	DC Universe Presents	-1	2013	15	0	75
2436	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 003 (2012) (Digital) (Zone-Empire).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 003	DC Universe Presents	-1	2012	3	0	75
2437	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 008 (2012) (Digital) (Zone-Empire).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 008	DC Universe Presents	-1	2012	8	0	75
2438	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 005 (2012) (Digital) (Zone-Empire).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 005	DC Universe Presents	-1	2012	5	0	75
2439	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 009 (2012) (Digital-Empire).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 009	DC Universe Presents	-1	2012	9	0	75
2440	/Volumes/Backup Plus/Comics/New 52/DC Universe Presents (000-019)(2011-2013)(digital-Empire)/DC Universe Presents 014 (2013) (Digital-Empire).cbr	['DC Universe Presents (000-019)(2011-2013)(digital-Empire)', 'New 52']	cbr	DC Universe Presents 014	DC Universe Presents	-1	2013	14	0	75
